DTXSID;Clasificacion_ATS;Masa_Molecular;Numero_Atomos_Pesados;H_Bond_Acceptors;H_Bond_Donors;Enlaces_Dobles;Enlaces_Triples;Carboxilo;Hidroxilo;LogP;SMILES
DTXSID3059921;Inactivo;713.9545412120001;43.0;1.0;1.0;1.0;0.0;0.0;0.0;8.256900000000005;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3059927;Inactivo;212.027198752;13.0;2.0;2.0;0.0;0.0;0.0;0.0;0.8769;OCC(F)(F)C(F)(F)C(F)(F)CO
DTXSID30622698;Inactivo;240.002126876;15.0;2.0;0.0;2.0;0.0;0.0;0.0;2.5060000000000002;FC(=C)C(=O)OC(C(F)(F)F)C(F)(F)F
DTXSID30627108;Activo;527.978310422;31.0;1.0;2.0;1.0;0.0;0.0;0.0;5.563600000000004;OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID3065586;Inactivo;268.03342700400003;17.0;2.0;0.0;2.0;0.0;0.0;0.0;2.938600000000001;CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID3066215;Inactivo;296.06472713200003;19.0;2.0;0.0;2.0;0.0;0.0;0.0;3.3937000000000017;CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID30880413;Inactivo;376.01328164;23.0;1.0;0.0;0.0;0.0;0.0;0.0;4.514100000000001;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1
DTXSID30891564;Inactivo;327.98156900000004;19.0;2.0;1.0;2.0;0.0;0.0;0.0;2.732500000000001;OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40108559;Inactivo;347.001553408;21.0;3.0;1.0;1.0;0.0;0.0;0.0;2.1475999999999997;[NH4+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID40187142;Inactivo;431.9398156;25.0;1.0;0.0;1.0;0.0;0.0;0.0;5.1259000000000015;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O
DTXSID4020119;Activo;277.038193464;19.0;8.0;1.0;1.0;0.0;0.0;0.0;1.1458;CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O
DTXSID4020161;Inactivo;154.07825032;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.353600000000002;C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID4020240;Inactivo;113.084063972;8.0;1.0;1.0;1.0;0.0;0.0;0.0;0.6766000000000001;O=C1CCCCCN1
DTXSID4020242;Activo;346.910810248;18.0;3.0;0.0;3.0;0.0;0.0;0.0;3.520900000000001;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
DTXSID4020248;Inactivo;167.073499288;13.0;0.0;1.0;0.0;0.0;0.0;0.0;3.3211000000000013;N1C2=CC=CC=C2C2=C1C=CC=C2
DTXSID4020290;Inactivo;323.049525368;21.0;5.0;2.0;1.0;0.0;0.0;0.0;3.6671400000000016;CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1
DTXSID4020294;Activo;211.04000624;14.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0664999999999996;CC(=O)NC1=CC=C(C=C1)C(=O)CCl
DTXSID4020321;Inactivo;390.1346348959999;27.0;4.0;2.0;3.0;0.0;0.0;0.0;0.7786000000000002;C[NH+](C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)[O-])\C(=O)O
DTXSID4020371;Inactivo;248.061948624;17.0;4.0;2.0;2.0;0.0;0.0;0.0;1.6838000000000002;NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
DTXSID4020373;Activo;317.95366104;18.0;0.0;0.0;0.0;0.0;0.0;0.0;5.929000000000003;ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
DTXSID4020375;Activo;351.914688688;19.0;0.0;0.0;0.0;0.0;0.0;0.0;6.495500000000002;ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl
DTXSID4020402;Inactivo;122.08439832;9.0;2.0;2.0;0.0;0.0;0.0;0.0;1.1594200000000001;CC1=C(N)C=C(N)C=C1
DTXSID40204489;Inactivo;399.97445152;24.0;0.0;0.0;1.0;0.0;0.0;0.0;5.802800000000002;FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4020450;Activo;367.909603308;20.0;1.0;1.0;0.0;0.0;0.0;0.0;5.599500000000002;OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl
DTXSID4020458;Activo;348.926283882;18.0;5.0;0.0;1.0;0.0;0.0;0.0;4.718100000000002;CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl
DTXSID4020537;Inactivo;291.138992004;20.0;2.0;0.0;0.0;0.0;0.0;0.0;3.7760000000000025;Cl.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID4020589;Activo;306.094206;20.0;0.0;0.0;0.0;0.0;0.0;0.0;5.747000000000004;CCC1=CC=C(C=C1)C(C(Cl)Cl)C1=CC=C(CC)C=C1
DTXSID4020666;Inactivo;74.036779432;5.0;2.0;1.0;0.0;0.0;0.0;0.0;-0.6225;OCC1CO1
DTXSID4020743;Inactivo;393.721244032;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.575;IC(I)I
DTXSID4020791;Inactivo;330.036066958;19.0;8.0;0.0;3.0;0.0;0.0;0.0;2.1218000000000004;CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
DTXSID4020820;Inactivo;114.025169192;7.0;2.0;1.0;1.0;0.0;0.0;0.0;1.08269;CN1C=CNC1=S
DTXSID4020822;Inactivo;454.1713158039999;33.0;10.0;5.0;3.0;0.0;0.0;0.0;0.2684000000000003;CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
DTXSID4020957;Inactivo;153.053826464;11.0;4.0;2.0;1.0;0.0;0.0;0.0;0.7592000000000001;NC1=CC(=C(N)C=C1)[N+]([O-])=O
DTXSID4020959;Inactivo;152.058577496;11.0;3.0;1.0;1.0;0.0;0.0;0.0;1.48542;CC1=C(N)C=C(C=C1)[N+]([O-])=O
DTXSID4021131;Activo;219.104799416;17.0;1.0;1.0;0.0;0.0;0.0;0.0;4.583400000000003;N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1
DTXSID4021135;Activo;248.094963004;19.0;3.0;1.0;1.0;0.0;0.0;0.0;4.9608000000000025;OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1
DTXSID4021137;Inactivo;108.068748256;8.0;2.0;2.0;0.0;0.0;0.0;0.0;0.8510000000000002;NC1=CC(N)=CC=C1
DTXSID4021185;Inactivo;358.1780239319999;26.0;5.0;2.0;5.0;0.0;0.0;0.0;1.7658;C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
DTXSID4021218;Activo;302.04265266;22.0;7.0;5.0;1.0;0.0;0.0;0.0;1.987999999999999;OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1
DTXSID4021268;Inactivo;201.078123064;13.0;5.0;2.0;0.0;0.0;0.0;0.0;1.3885999999999998;CCNC1=NC(NCC)=NC(Cl)=N1
DTXSID4021393;Inactivo;150.089208928;10.0;4.0;2.0;0.0;0.0;0.0;0.0;-0.9958000000000002;OCCOCCOCCO
DTXSID4021395;Activo;335.109290652;23.0;5.0;0.0;2.0;0.0;0.0;0.0;4.148200000000004;CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
DTXSID4021426;Inactivo;60.032362748;4.0;1.0;2.0;1.0;0.0;0.0;0.0;-0.9762000000000002;NC(N)=O
DTXSID4021478;Activo;284.214015516;21.0;1.0;1.0;1.0;1.0;0.0;0.0;4.313500000000004;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DTXSID4021553;Inactivo;156.15141526;11.0;1.0;0.0;1.0;0.0;0.0;0.0;3.3260000000000023;CCCCCCCCCC=O
DTXSID4021559;Activo;251.152143532;18.0;3.0;1.0;1.0;0.0;0.0;0.0;3.895400000000003;CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O
DTXSID4021717;Inactivo;142.018542524;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.3540200000000002;CC1=C(Cl)C=CC(O)=C1
DTXSID4021769;Inactivo;192.15141526;14.0;1.0;0.0;3.0;0.0;0.0;0.0;3.6582000000000026;CC(=O)\C=C\C1=C(C)CCCC1(C)C
DTXSID4021848;Inactivo;135.104799416;10.0;1.0;1.0;0.0;0.0;0.0;0.0;2.42682;CCNC1=CC(C)=CC=C1
DTXSID4021894;Inactivo;100.088815004;7.0;1.0;1.0;0.0;0.0;0.0;0.0;1.3114;OC1CCCCC1
DTXSID4021973;Inactivo;172.00395508;11.0;3.0;1.0;1.0;0.0;0.0;0.0;1.8303999999999998;NC1=C(Cl)C=C(C=C1)[N+]([O-])=O
DTXSID4021975;Inactivo;169.089149352;13.0;1.0;1.0;0.0;0.0;0.0;0.0;3.430200000000002;N(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID4022020;Inactivo;260.016039756;14.0;3.0;1.0;2.0;0.0;0.0;0.0;1.5785200000000001;CCC(C)N1C(=O)NC(C)=C(Br)C1=O
DTXSID4022070;Activo;198.198365452;14.0;1.0;0.0;1.0;0.0;0.0;0.0;4.496300000000004;CCCCCCCCCCCC(C)=O
DTXSID4022313;Activo;315.938010976;18.0;0.0;0.0;1.0;0.0;0.0;0.0;6.187900000000003;ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1
DTXSID4022361;Inactivo;284.995948508;18.0;3.0;0.0;3.0;0.0;0.0;0.0;3.4213000000000022;CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C
DTXSID4022367;Inactivo;270.161979944;20.0;2.0;1.0;1.0;0.0;0.0;0.0;3.817400000000003;[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DTXSID4022369;Inactivo;606.316607464;41.0;3.0;2.0;1.0;0.0;0.0;0.0;8.682600000000004;[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H])C=C(O)C=C3
DTXSID4022442;Activo;242.130679816;18.0;2.0;2.0;0.0;0.0;0.0;0.0;3.8138000000000023;CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DTXSID4022446;Inactivo;200.083729624;15.0;2.0;2.0;0.0;0.0;0.0;0.0;2.6886;OC1=C(CC2=C(O)C=CC=C2)C=CC=C1
DTXSID4022448;Inactivo;283.133906624;19.0;2.0;0.0;1.0;0.0;0.0;0.0;3.1641200000000023;CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1
DTXSID4022527;Inactivo;180.078644244;13.0;3.0;1.0;1.0;0.0;0.0;0.0;1.9589999999999999;CCCOC(=O)C1=CC=C(O)C=C1
DTXSID4022529;Inactivo;152.047344116;11.0;3.0;1.0;1.0;0.0;0.0;0.0;1.1788;COC(=O)C1=CC=C(O)C=C1
DTXSID4022731;Inactivo;236.094963004;18.0;1.0;1.0;2.0;0.0;0.0;0.0;3.3872000000000018;NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2
DTXSID4022991;Inactivo;733.4612412040001;51.0;14.0;5.0;2.0;0.0;0.0;0.0;1.785600000000004;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
DTXSID4023412;Inactivo;496.1693097159999;35.0;10.0;7.0;5.0;0.0;0.0;0.0;-2.892999999999995;O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O
DTXSID40235137;Inactivo;452.047723046;27.0;2.0;0.0;0.0;0.0;0.0;0.0;5.480100000000004;CO[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC
DTXSID4023541;Inactivo;169.073893212;12.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0802199999999999;CC1=C(O)C(CO)=C(CO)C=N1
DTXSID4024018;Inactivo;219.969399412;13.0;2.0;1.0;1.0;0.0;0.0;0.0;2.7002000000000006;COC1=C(Cl)C=CC(Cl)=C1C(O)=O
DTXSID4024062;Inactivo;122.07316494;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0090399999999997;CC1=C(C)C=C(O)C=C1
DTXSID4024066;Activo;168.017106608;12.0;4.0;0.0;2.0;0.0;0.0;0.0;1.503;[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O
DTXSID4024143;Inactivo;168.089877624;12.0;4.0;0.0;4.0;0.0;0.0;0.0;1.2184000000000001;O=C=NCCCCCCN=C=O
DTXSID4024145;Inactivo;252.15862588;18.0;6.0;0.0;2.0;0.0;0.0;0.0;0.5131999999999994;CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C
DTXSID4024195;Inactivo;200.024021828;13.0;2.0;1.0;1.0;0.0;0.0;0.0;2.11182;CC1=C(OCC(O)=O)C=CC(Cl)=C1
DTXSID4024270;Activo;375.030809792;23.0;4.0;0.0;1.0;0.0;0.0;0.0;4.602400000000004;CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1
DTXSID4024272;Inactivo;241.136116608;16.0;6.0;2.0;0.0;0.0;0.0;0.0;2.2340999999999998;CSC1=NC(NC(C)C)=NC(NC(C)C)=N1
DTXSID4024274;Activo;211.076391748;14.0;1.0;0.0;1.0;0.0;0.0;0.0;2.666800000000001;CC(C)N(C(=O)CCl)C1=CC=CC=C1
DTXSID4024276;Activo;350.155180312;24.0;4.0;0.0;1.0;1.0;0.0;0.0;3.9192000000000036;CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1
DTXSID4024359;Activo;195.924947756;10.0;1.0;1.0;0.0;0.0;0.0;0.0;3.3523999999999994;OC1=C(Cl)C=C(Cl)C(Cl)=C1
DTXSID4024436;Inactivo;495.998695968;32.0;10.0;1.0;5.0;0.0;0.0;0.0;-2.9059799999999947;[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)N=NC1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O
DTXSID4024729;Inactivo;191.069476528;14.0;3.0;2.0;1.0;0.0;0.0;0.0;1.7411999999999996;COC(=O)NC1=NC2=CC=CC=C2N1
DTXSID4024985;Inactivo;195.980632792;11.0;2.0;0.0;2.0;0.0;0.0;0.0;1.3368;CC1(C)N(Cl)C(=O)N(Cl)C1=O
DTXSID4025668;Inactivo;150.06807956;11.0;2.0;0.0;1.0;0.0;0.0;0.0;1.78162;COC(=O)C1=CC=C(C)C=C1
DTXSID4025791;Inactivo;137.047678464;10.0;2.0;0.0;1.0;0.0;0.0;0.0;1.9032200000000001;CC1=CC=CC=C1[N+]([O-])=O
DTXSID4026183;Inactivo;185.214349864;13.0;1.0;0.0;0.0;0.0;0.0;0.0;3.6887000000000025;CCCCN(CCCC)CCCC
DTXSID4026214;Activo;313.97804594800004;19.0;1.0;2.0;1.0;0.0;0.0;0.0;5.290800000000002;ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1
DTXSID4026216;Activo;368.117745782;26.0;4.0;0.0;1.0;0.0;0.0;0.0;6.256760000000005;CC1=CC=CC(OP(=O)(OC2=CC(C)=CC=C2)OC2=CC(C)=CC=C2)=C1
DTXSID4026262;Activo;297.0960852;21.0;9.0;0.0;3.0;0.0;0.0;0.0;-2.6318999999999972;O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1
DTXSID4026684;Activo;216.15141526;16.0;1.0;0.0;2.0;0.0;0.0;0.0;4.239300000000004;CCCCCCC(C=O)=CC1=CC=CC=C1
DTXSID4027103;Inactivo;254.2245802;18.0;2.0;0.0;2.0;0.0;0.0;0.0;5.026600000000005;CCCCCCCCCCCCOC(=O)C(C)=C
DTXSID4027153;Inactivo;173.948040448;8.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5882000000000005;FC1=CC=C(Br)C=C1
DTXSID4027236;Activo;182.032756672;13.0;4.0;0.0;2.0;0.0;0.0;0.0;1.8114200000000005;CC1=CC=CC(=C1[N+]([O-])=O)[N+]([O-])=O
DTXSID4027288;Activo;136.125200512;10.0;0.0;0.0;3.0;0.0;0.0;0.0;3.4750000000000023;CC=C(C)C=CC=C(C)C
DTXSID4027367;Inactivo;196.219100896;14.0;0.0;0.0;1.0;0.0;0.0;0.0;5.483400000000006;CCCCCCCCCCCCC=C
DTXSID4027494;Inactivo;122.08439832;9.0;2.0;2.0;0.0;0.0;0.0;0.0;1.1594200000000001;CC1=C(N)C(N)=CC=C1
DTXSID4027498;Inactivo;244.121177752;18.0;4.0;0.0;4.0;0.0;0.0;0.0;2.828400000000001;CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O
DTXSID4027527;Activo;635.6508731760001;18.0;0.0;0.0;0.0;0.0;0.0;0.0;6.921600000000004;BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br
DTXSID4027608;Inactivo;229.109423192;15.0;5.0;2.0;0.0;0.0;0.0;0.0;2.1672000000000002;CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1
DTXSID4027789;Inactivo;141.001336126;7.0;3.0;1.0;1.0;0.0;0.0;0.0;0.46240000000000003;COP(N)(=S)OC
DTXSID4027991;Inactivo;242.260965708;17.0;1.0;1.0;0.0;0.0;0.0;0.0;5.460000000000006;CCCCCCCCCCCCCCCCO
DTXSID4027997;Inactivo;207.021769332;12.0;1.0;0.0;3.0;0.0;0.0;0.0;1.9907;ClC(Cl)C(=O)N(CC=C)CC=C
DTXSID4029145;Inactivo;132.042258736;9.0;4.0;0.0;2.0;0.0;0.0;0.0;-0.2775000000000001;COC(=O)CC(=O)OC
DTXSID4029692;Inactivo;100.95152454;5.0;3.0;0.0;1.0;0.0;0.0;0.0;-3.2350999999999996;[K+].[O-][N+]([O-])=O
DTXSID4031980;Activo;228.078644244;17.0;3.0;3.0;1.0;0.0;0.0;0.0;2.9738000000000016;OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1
DTXSID4032372;Activo;405.064696764;27.0;6.0;0.0;0.0;0.0;0.0;0.0;4.665500000000004;CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1
DTXSID4032376;Inactivo;275.074677496;17.0;3.0;0.0;1.0;0.0;0.0;0.0;2.9716400000000016;COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C
DTXSID4032405;Activo;257.093104432;17.0;3.0;1.0;2.0;0.0;0.0;0.0;2.0479999999999996;Cl.CNC(=O)OC1=CC=CC(=C1)N=CN(C)C
DTXSID4032459;Inactivo;260.012829414;13.0;5.0;0.0;1.0;0.0;0.0;0.0;3.727700000000003;CCOP(=S)(OCC)SCSCC
DTXSID4032532;Inactivo;411.0364313280001;26.0;6.0;0.0;2.0;0.0;0.0;0.0;3.2430200000000013;CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O
DTXSID4032580;Activo;408.129691748;29.0;6.0;0.0;3.0;0.0;0.0;0.0;4.169700000000003;CO\N=C(\C(=O)OC)C1=CC=CC=C1CO\N=C(/C)C1=CC(=CC=C1)C(F)(F)F
DTXSID4032611;Inactivo;242.056408478;13.0;4.0;0.0;1.0;0.0;0.0;0.0;4.417400000000004;CCCSP(=O)(OCC)SCCC
DTXSID4032613;Activo;277.017380114;17.0;6.0;0.0;2.0;0.0;0.0;0.0;2.7993200000000007;COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O
DTXSID4032615;Inactivo;325.044501968;22.0;6.0;1.0;2.0;0.0;0.0;0.0;1.51172;CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC1=C(F)C=CC=C1F
DTXSID4032667;Inactivo;419.128821244;30.0;4.0;0.0;1.0;1.0;0.0;0.0;6.679980000000006;CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1
DTXSID4034150;Inactivo;375.1401348760001;26.0;3.0;1.0;1.0;0.0;0.0;0.0;4.425600000000004;OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
DTXSID4034287;Inactivo;184.14632988;13.0;2.0;0.0;1.0;0.0;0.0;0.0;3.052500000000002;CCCCCCCC1CCC(=O)O1
DTXSID4034364;Inactivo;406.094705296;28.0;8.0;2.0;4.0;0.0;0.0;0.0;1.1594399999999998;CC1=CC(C)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC2COC2)=N1
DTXSID4034528;Inactivo;404.98654376;25.0;7.0;1.0;2.0;0.0;0.0;0.0;2.7697000000000003;CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl
DTXSID4034609;Inactivo;435.938706428;26.0;5.0;1.0;1.0;1.0;0.0;0.0;4.27918;NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F
DTXSID4034653;Activo;313.074867524;20.0;4.0;1.0;0.0;0.0;0.0;0.0;3.6629000000000023;CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl
DTXSID4034788;Inactivo;424.11650336;29.0;8.0;3.0;4.0;0.0;0.0;0.0;0.6739999999999997;COC1=CC(OC)=NC(NC(=O)NS(=O)(=O)NC2=C(C=CC=C2)C(=O)N(C)C)=N1
DTXSID4034869;Activo;343.03128846000004;21.0;4.0;2.0;1.0;0.0;0.0;0.0;3.339290000000002;OC(CN1N=CNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1
DTXSID4034948;Inactivo;352.215078136;26.0;2.0;1.0;2.0;0.0;0.0;0.0;4.451540000000004;CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C
DTXSID4035839;Inactivo;209.996282856;12.0;2.0;0.0;2.0;0.0;0.0;0.0;1.7269;CCC1(C)N(Cl)C(=O)N(Cl)C1=O
DTXSID4037611;Inactivo;390.07894986;26.0;3.0;0.0;2.0;0.0;0.0;0.0;6.113300000000004;CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=CC=CC(OC2=CC=CC=C2)=C1
DTXSID40379666;Inactivo;299.057638074;18.0;1.0;0.0;1.0;0.0;0.0;0.0;3.1126000000000014;CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)[Si](C)(C)C
DTXSID40380257;Inactivo;240.002126876;15.0;1.0;1.0;2.0;0.0;0.0;0.0;2.4600999999999997;OC(=O)C=CC(F)(C(F)(F)F)C(F)(F)F
DTXSID40380797;Activo;397.982375436;24.0;4.0;1.0;0.0;0.0;0.0;0.0;3.5122999999999998;OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F
DTXSID4038847;Inactivo;247.123984682;16.0;5.0;0.0;2.0;0.0;0.0;0.0;1.7607;CCO[Si](CCCN=C=O)(OCC)OCC
DTXSID4038899;Inactivo;438.349780712;32.0;2.0;2.0;0.0;0.0;0.0;0.0;8.439600000000006;CC(C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C
DTXSID4038922;Activo;627.80950752;27.0;4.0;2.0;0.0;0.0;0.0;0.0;5.804700000000005;CC(C)(C1=CC(Br)=C(OCCO)C(Br)=C1)C1=CC(Br)=C(OCCO)C(Br)=C1
DTXSID4038924;Activo;222.125594436;16.0;3.0;1.0;1.0;0.0;0.0;0.0;3.1293000000000015;CCCCCCOC(=O)C1=C(O)C=CC=C1
DTXSID4040002;Inactivo;222.089208928;16.0;3.0;1.0;2.0;0.0;0.0;0.0;2.3417000000000003;CCCCOC(=O)C1=C(C=CC=C1)C(O)=O
DTXSID4040264;Activo;285.8289473;13.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0311999999999997;[Na+].[O-]C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID4040268;Activo;326.111400916;23.0;7.0;0.0;3.0;0.0;0.0;0.0;3.940300000000004;CCC(C)C1=CC(=CC(=C1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O
DTXSID4040713;Activo;282.14672380400003;20.0;5.0;3.0;1.0;0.0;0.0;0.0;3.320700000000003;CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1
DTXSID4040765;Inactivo;144.042258736;10.0;4.0;0.0;3.0;0.0;0.0;0.0;-0.11140000000000017;COC(=O)\C=C/C(=O)OC
DTXSID4041280;Inactivo;172.133753816;12.0;2.0;1.0;0.0;0.0;0.0;0.0;1.3457999999999999;"CC1(C)CC(O)CC(C)(C)N1[O]
"
DTXSID4041490;Inactivo;98.07316494;7.0;1.0;0.0;2.0;0.0;0.0;0.0;1.5416;CC=C(C)C(C)=O
DTXSID4042121;Inactivo;223.110947416;17.0;3.0;1.0;0.0;1.0;0.0;0.0;2.9000200000000005;CC#CC1=CC(C)=NC(NC2=CC=CC=C2)=N1
DTXSID4042206;Activo;253.240564612;18.0;1.0;0.0;1.0;0.0;0.0;0.0;4.529700000000004;CCCCCCCCCCCCN1CCCC1=O
DTXSID4042416;Activo;316.168424688;20.0;4.0;0.0;2.0;0.0;0.0;0.0;1.168299999999999;[Na+].CCCCCCCCCCCCCCOS([O-])(=O)=O
DTXSID4043937;Inactivo;94.008850432;5.0;2.0;0.0;2.0;0.0;0.0;0.0;-0.33919999999999995;CS(C)(=O)=O
DTXSID4044400;Inactivo;321.203112252;18.0;0.0;0.0;0.0;0.0;0.0;0.0;2.007599999999999;[Br-].CCCC[N+](CCCC)(CCCC)CCCC
DTXSID4044454;Activo;164.024021828;10.0;3.0;0.0;2.0;0.0;0.0;0.0;0.7475;CCOC(=O)CC(=O)CCl
DTXSID4044581;Activo;178.135765196;13.0;1.0;1.0;0.0;0.0;0.0;0.0;3.252100000000002;CCC1=CC(=C(O)C=C1)C(C)(C)C
DTXSID4044791;Inactivo;164.083729624;12.0;2.0;0.0;1.0;0.0;0.0;0.0;2.1398;CCC(=O)OCC1=CC=CC=C1
